id,followers_count,following_count,statuses_count,favourites_count,verified
u1251964945899683841,,,,,False
u1271656262,,,,,False
u109850328,,,,,False
u2196348115,,,,,False
u351432837,,,,,False
u620151450,,,,,False
u55615697,,,,,False
u66777165,,,,,True
u1408554274947207185,,,,,False
u1178759938765656064,,,,,False
u585838534,,,,,False
u1061295339624374272,,,,,False
u1146144360762871808,,,,,False
u480296294,,,,,False
u922617394379591680,,,,,False
u1476525255128760325,,,,,False
u2359198425,,,,,False
u1218822638199623680,,,,,False
u935656379104161792,,,,,False
u3165481631,,,,,False
u57786461,,,,,False
u912022229373931521,,,,,False
u3183456849,,,,,False
u24431556,,,,,True
u188741386,,,,,False
u85648537,,,,,False
u1261802172053774336,,,,,False
u3390502168,,,,,False
u1300730536344707072,,,,,False
u1228785206976483328,,,,,False
u1471576048944955393,,,,,False
u1019944707311403008,,,,,False
u54544628,,,,,False
u246389471,,,,,False
u1442541327460143115,,,,,False
u1240515905869811713,,,,,False
u1201410884,,,,,False
u41954186,,,,,False
u15215465,,,,,True
u2203237903,,,,,False
u15239882,,,,,False
u470993514,,,,,False
u1484443863519735808,,,,,False
u717456558922330113,,,,,False
u1265260098,,,,,True
u854880727124647936,,,,,False
u514667085,,,,,False
u3935828893,,,,,False
u11253262,,,,,False
u1634868306,,,,,False
u2797706535,,,,,False
u1117821476994940928,,,,,False
u1022108384751960065,,,,,False
u1014513206478426112,,,,,False
u480354367,,,,,False
u38573578,,,,,False
u1483285535989055488,,,,,False
u880778157892268033,,,,,False
u718779366134648834,,,,,False
u80919860,,,,,False
u325719227,,,,,False
u792005315088773121,,,,,False
u272481529,,,,,False
u175084851,,,,,False
u9655032,,,,,True
u1468602185558925313,,,,,False
u1438410742156468227,,,,,False
u56876628,,,,,False
u119106683,,,,,True
u3287999704,,,,,False
u1291280040320172034,,,,,False
u941131462744539137,,,,,False
u1464556682902740996,,,,,False
u23492901,,,,,False
u1318449417331105795,,,,,False
u2600639246,,,,,False
u43658360,,,,,True
u1484479124408188930,,,,,False
u2437792460,,,,,False
u1468934548977336320,,,,,False
u43448938,,,,,False
u92614042,,,,,False
u1459135136218456064,,,,,False
u1483231260503797765,,,,,False
u728706048,,,,,False
u2225963280,,,,,False
u1259184412031365122,,,,,False
u2974719906,,,,,False
u1483851958465216514,,,,,False
u2910350817,,,,,False
u1284263334997569540,,,,,False
u4534589428,,,,,False
u1898236622,,,,,False
u1244879302803390465,,,,,False
u2637036385,,,,,False
u1192163147446194177,,,,,False
u1441240653136945155,,,,,False
u35189987,,,,,True
u803248849150152704,,,,,False
u1712257544,,,,,False
u760595303544201217,,,,,False
u314832054,,,,,False
u1463302609075261444,,,,,False
u918408053074153472,,,,,False
u571558761,,,,,False
u1897970054,,,,,False
u825298850457980929,,,,,False
u1894686620,,,,,False
u20479813,,,,,True
u1342560401024823297,,,,,False
u15084853,,,,,True
u1347293616419573767,,,,,False
u1487443482,,,,,False
u60678524,,,,,True
u1477685177904025600,,,,,False
u1146338958881804289,,,,,False
u1475087014802640904,,,,,False
u154395962,,,,,True
u2185403767,,,,,False
u1450440020544802817,,,,,False
u706863698976051200,,,,,False
u831431567671193600,,,,,False
u722123178445815808,,,,,False
u2314587960,,,,,False
u1170507797160554497,,,,,False
u826913092227444742,,,,,False
u1120302660983361538,,,,,False
u118952409,,,,,True
u1005087744027082752,,,,,False
u2333988375,,,,,False
u50660534,,,,,True
u2745782956,,,,,False
u606196086,,,,,True
u1254025982224326656,,,,,False
u1397311540399800328,,,,,False
u1425806584911908867,,,,,False
u409371254,,,,,True
u826688566134706177,,,,,False
u270961144,,,,,False
u256512896,,,,,False
u1008854889701806081,,,,,False
u751245426578190336,,,,,False
u1441151861529006083,,,,,False
u985686071244541952,,,,,True
u41957070,,,,,False
u934897738172342272,,,,,False
u159955958,,,,,True
u23785621,,,,,False
u2905559096,,,,,False
u1124171894402486272,,,,,False
u1035389878605885440,,,,,False
u1199052844017565697,,,,,False
u125985168,,,,,False
u33333620,,,,,True
u955443343336660995,,,,,False
u1480736913594077185,,,,,False
u891077171673931776,,,,,False
u4566832581,,,,,False
u1322607656373276673,,,,,False
u932512698,,,,,False
u1293923061142630400,,,,,False
u741587730199511041,,,,,False
u1057517370833600513,,,,,False
u1445112015559831574,,,,,False
u1116175320833355776,,,,,False
u17425538,,,,,False
u1442166121914798086,,,,,False
u2287281846,,,,,False
u1156521378046042112,,,,,False
u18980215,,,,,True
u16187240,,,,,False
u450184256,,,,,False
u194087595,,,,,True
u932434860,,,,,False
u1387574340145885184,,,,,False
u270016038,,,,,False
u1483418896124235776,,,,,False
u15331408,,,,,True
u2382503143,,,,,False
u362246901,,,,,False
u481867656,,,,,False
u14528306,,,,,False
u1620221053,,,,,False
u3365101,,,,,False
u14275261,,,,,True
u720596803754795008,,,,,False
u1211517614804983814,,,,,False
u291332154,,,,,True
u1484477118465691653,,,,,False
u195507838,,,,,False
u49356506,,,,,False
u299752552,,,,,False
u2242325372,,,,,False
u46335511,,,,,True
u883535804273971200,,,,,False
u243390472,,,,,False
u1342952735738646529,,,,,False
u1063589010,,,,,False
u1372235614171631623,,,,,False
u37663488,,,,,False
u2565431626,,,,,False
u977057649387696128,,,,,False
u22041637,,,,,False
u312504426,,,,,True
u1483674735871512576,,,,,False
u1484169322276831233,,,,,False
u1441205066464071682,,,,,False
u3388708780,,,,,False
u1068565594793000961,,,,,False
u788009899322212353,,,,,False
u78755995,,,,,False
u1455537756868861966,,,,,False
u1450402976749604876,,,,,False
u68433639,,,,,False
u2219785803,,,,,False
u33159033,,,,,False
u20665273,,,,,False
u611853558,,,,,False
u3323276593,,,,,False
u4015946477,,,,,False
u309525127,,,,,False
u1465649557400952832,,,,,False
u76656451,,,,,False
u1144503188407476225,,,,,False
u1479191744080236555,,,,,False
u1200875285413060609,,,,,False
u834872136477057025,,,,,False
u1039229226996654080,,,,,False
u1316714851662589954,,,,,False
u770846042,,,,,False
u935606860547346433,,,,,False
u1338126067773521920,,,,,False
u724912754,,,,,False
u502958723,,,,,False
u1123710493288542210,,,,,False
u2434191967,,,,,True
u46927599,,,,,False
u930227405997801472,,,,,False
u2347720356,,,,,False
u171835605,,,,,False
u1084946052376072192,,,,,False
u2350358260,,,,,False
u1436382126,,,,,False
u101354595,,,,,True
u318673863,,,,,True
u1470049829246046210,,,,,False
u122203001,,,,,False
u2922562563,,,,,True
u1318816143415521280,,,,,False
u344444570,,,,,True
u1535696492,,,,,False
u2734786073,,,,,False
u169686021,,,,,True
u1251334334591557633,,,,,False
u999947328621395968,,,,,True
u802962842177728512,,,,,False
u1267083330299875328,,,,,False
u1091634949394845697,,,,,False
u16557127,,,,,True
u2875942321,,,,,False
u1334176244041179136,,,,,False
u968396033918230528,,,,,False
u1167657093941170176,,,,,False
u1543075584,,,,,False
u1247893497920638979,,,,,False
u55765550,,,,,False
u1145694088676749312,,,,,False
u1100116930571264007,,,,,True
u290004768,,,,,True
u23519396,,,,,False
u722547938,,,,,False
u9475182,,,,,False
u974144123480494080,,,,,False
u1233116922155155457,,,,,False
u1394660039944597505,,,,,False
u340278160,,,,,True
u1478488451821412357,,,,,False
u83827434,,,,,False
u2390287976,,,,,True
u1207974588413550593,,,,,False
u1174247613509636098,,,,,False
u607698782,,,,,True
u203160806,,,,,False
u1481532702994087939,,,,,False
u25203361,,,,,True
u805704173631115264,,,,,False
u353253058,,,,,False
u1064811789391548416,,,,,False
u189538866,,,,,False
u23117753,,,,,False
u349758336,,,,,False
u1364265588,,,,,False
u253984994,,,,,False
u300744831,,,,,False
u90340682,,,,,False
u817469951841857542,,,,,False
u1299906942,,,,,False
u1209547116357533697,,,,,False
u1042810503238754304,,,,,False
u98471763,,,,,False
u1467415838265274370,,,,,False
u1698195079,,,,,False
u1040421066743660549,,,,,False
u53032409,,,,,False
u442627272,,,,,False
u26853,,,,,False
u1108050829393707008,,,,,True
u1478771115640209418,,,,,False
u228159567,,,,,False
u91815273,,,,,False
u740555370591031296,,,,,False
u828301184368783360,,,,,False
u943101874575568896,,,,,False
u1478563796163522560,,,,,False
u1435125661,,,,,False
u1452959419797495810,,,,,False
u213732025,,,,,False
u3428281505,,,,,False
u2591005166,,,,,True
u70891975,,,,,False
u367745652,,,,,False
u1273093699526889473,,,,,False
u345590253,,,,,False
u1313391357487050752,,,,,False
u159240329,,,,,False
u1041569704211632128,,,,,False
u1275367228297236480,,,,,False
u28649627,,,,,False
u18337507,,,,,False
u357310745,,,,,True
u70796694,,,,,False
u41566604,,,,,True
u1246091659978215426,,,,,False
u2844766418,,,,,False
u847801154473996288,,,,,False
u302683481,,,,,False
u74587550,,,,,False
u24229828,,,,,False
u1353634127937986561,,,,,False
u1960370958,,,,,True
u1352766095002914816,,,,,False
u185640900,,,,,False
u1348248021549531140,,,,,False
u30723561,,,,,False
u18373451,,,,,False
u1340535875466375168,,,,,False
u1292560437699985408,,,,,False
u203795804,,,,,False
u192912869,,,,,True
u227164480,,,,,False
u296488802,,,,,False
u878426110832156672,,,,,False
u21864200,,,,,False
u1484509556747255813,,,,,False
u706910608663453698,,,,,False
u882601,,,,,True
u250669557,,,,,False
u95248614,,,,,False
u1081045846198837248,,,,,False
u3065974612,,,,,False
u118604315,,,,,False
u1140795949,,,,,False
u2881344609,,,,,False
u716980203902341121,,,,,False
u456762846,,,,,False
u1278390703320715264,,,,,False
u53919551,,,,,False
u1258113351843971074,,,,,False
u1266765240525631489,,,,,False
u113502611,,,,,False
u122810757,,,,,False
u148431283,,,,,False
u20837035,,,,,False
u87715935,,,,,True
u245552796,,,,,False
u1543764128,,,,,False
u1025516888002969605,,,,,False
u858690583220674561,,,,,False
u2625591672,,,,,False
u1450159213884366860,,,,,False
u58888683,,,,,False
u321596887,,,,,False
u594525225,,,,,False
u18493366,,,,,True
u131053564,,,,,False
u1341111586908499970,,,,,False
u1483850455293825025,,,,,False
u170958069,,,,,False
u879663599815467008,,,,,False
u2977814397,,,,,True
u43283406,,,,,True
u1117226678,,,,,False
u1483683086936121351,,,,,False
u41274607,,,,,True
u549514808,,,,,False
u900040284616114176,,,,,False
u941102447686180869,,,,,False
u1126930741906948096,,,,,False
u1228197808068415489,,,,,False
u280195775,,,,,False
u1107899540848295941,,,,,False
u41683148,,,,,False
u1362515520096976897,,,,,False
u1449399426641014785,,,,,False
u330745694,,,,,False
u1225809085460692992,,,,,False
u102129320,,,,,False
u1357301137792188418,,,,,False
u1447595686250360838,,,,,False
u115341081,,,,,True
u797872735070265344,,,,,False
u1484113593343913990,,,,,False
u733532010,,,,,True
u917087170720038912,,,,,False
u2765789702,,,,,False
u1088089771631669248,,,,,True
u1022697760678658048,,,,,False
u1148327245800443904,,,,,False
u74320201,,,,,False
u832154897768448001,,,,,False
u154768652,,,,,False
u925988665,,,,,False
u1233100151474049024,,,,,False
u110121475,,,,,True
u1674440275,,,,,False
u36656597,,,,,False
u1372802088397250560,,,,,False
u1149939044987617280,,,,,False
u100797156,,,,,False
u44030197,,,,,False
u1453790981036249091,,,,,False
u1439457214100492290,,,,,False
u1357366466543296513,,,,,False
u47519455,,,,,False
u1282559121456156672,,,,,False
u1484030153407836163,,,,,False
u38382649,,,,,True
u536802620,,,,,False
u1130948396687118336,,,,,False
u524033363,,,,,True
u379923901,,,,,False
u1140951979713318913,,,,,False
u1045068059457851392,,,,,True
u6392972,,,,,True
u9274272,,,,,False
u53662353,,,,,True
u1708383414,,,,,False
u1378113720048582667,,,,,False
u1260353927301615616,,,,,False
u2708815424,,,,,True
u14155907,,,,,True
u1276438425457967110,,,,,False
u1287486014131404801,,,,,False
u26865069,,,,,True
u67319784,,,,,False
u20974242,,,,,False
u907041584,,,,,False
u26507958,,,,,False
u1465716740,,,,,False
u333593924,,,,,False
u962431009680740352,,,,,False
u803941436,,,,,False
u36991951,,,,,False
u16054093,,,,,True
u2895499182,,,,,False
u3060423249,,,,,False
u1413499316778323976,,,,,False
u2349669642,,,,,False
u1083822529578520577,,,,,False
u997960748,,,,,False
u32538025,,,,,False
u15397381,,,,,False
u540148278,,,,,False
u1103297725465092096,,,,,False
u561948905,,,,,False
u1415719687975997442,,,,,False
u1458011660854218756,,,,,False
u3262723722,,,,,False
u4693655024,,,,,False
u1220671426262253568,,,,,False
u1463444812388995077,,,,,False
u3056394376,,,,,True
u304597859,,,,,False
u63924392,,,,,False
u15865677,,,,,False
u1103408878488875014,,,,,False
u354607832,,,,,False
u95602933,,,,,False
u1387751833393786880,,,,,False
u566998443,,,,,False
u15361676,,,,,False
u11335142,,,,,False
u21870223,,,,,False
u1329536814604947456,,,,,False
u826288847562559488,,,,,True
u814156749196427264,,,,,False
u27637598,,,,,False
u221938964,,,,,False
u21513512,,,,,False
u1242433636244377600,,,,,False
u2873801632,,,,,False
u1474438215541170181,,,,,False
u2446446708,,,,,False
u1472938871424008192,,,,,False
u377761671,,,,,True
u1037715314744614914,,,,,False
u1342241438223003651,,,,,False
u1869695983,,,,,False
u2381033437,,,,,False
u776450766710136832,,,,,False
u181572333,,,,,True
u856432904108421120,,,,,False
u15652787,,,,,False
u3242142868,,,,,False
u1148083113156702210,,,,,False
u757265807747325953,,,,,False
u73133048,,,,,False
u1026063456779345928,,,,,False
u1341445543269179396,,,,,False
u21163279,,,,,False
u1305690833979502597,,,,,False
u251372955,,,,,False
u29684499,,,,,False
u744854738441805824,,,,,False
u3614832382,,,,,False
u1086729872305766401,,,,,False
u285332860,,,,,True
u1341625198383001600,,,,,False
u1484172970624897027,,,,,False
u930451718680260610,,,,,False
u3094891,,,,,False
u789214836,,,,,True
u878635790523408384,,,,,False
u2785038300,,,,,False
u903528688326758400,,,,,False
u473190579,,,,,False
u373180628,,,,,False
u755877821671702528,,,,,True
u33477135,,,,,False
u1484200083939680257,,,,,False
u336644529,,,,,False
u28093810,,,,,True
u737855483583823874,,,,,False
u1483849785236987910,,,,,False
u382772609,,,,,False
u1074381920,,,,,False
u932375280,,,,,False
u222483146,,,,,False
u4619926278,,,,,False
u215262025,,,,,False
u1418736405895729153,,,,,False
u961702281505681408,,,,,False
u2459394362,,,,,False
u1349928660136910851,,,,,False
u993534145,,,,,False
u111533746,,,,,False
u3836199688,,,,,False
u1064710360144338945,,,,,False
u112869058,,,,,False
u1368571,,,,,False
u493434961,,,,,False
u60551154,,,,,False
u1477364163819282439,,,,,False
u362611691,,,,,False
u717021859787702274,,,,,False
u1298143076,,,,,False
u1315332212133441536,,,,,False
u1352125985706160129,,,,,False
u17372928,,,,,False
u794270482015125511,,,,,False
u1464739813370830848,,,,,False
u969782256,,,,,False
u794194936740646912,,,,,False
u1484181374873464834,,,,,False
u1347759692,,,,,True
u1403029960902729730,,,,,False
u238190087,,,,,False
u977108150166917120,,,,,True
u2602959463,,,,,True
u1268620811268534278,,,,,False
u533787271,,,,,False
u5408622,,,,,False
u1469724830,,,,,False
u153634195,,,,,False
u1481217874282827778,,,,,False
u1700157950,,,,,False
u108936259,,,,,True
u1483631434128674828,,,,,False
u1466624554042855429,,,,,False
u905420799221354498,,,,,False
u143556525,,,,,False
u1482359928870383628,,,,,False
u17655617,,,,,False
u1481274903722864643,,,,,False
u3728951472,,,,,False
u1181886724609323008,,,,,False
u1273871489947836416,,,,,False
u831389572319866880,,,,,False
u1111335742737920001,,,,,False
u718495181914316801,,,,,True
u3526187903,,,,,False
u1462278983182082048,,,,,False
u1003674890355052544,,,,,False
u34570323,,,,,True
u202982523,,,,,False
u133872048,,,,,False
u190361927,,,,,False
u262330336,,,,,False
u1338726049803194368,,,,,False
u1395774440097697799,,,,,False
u1276188758002597888,,,,,False
u1429003925940809730,,,,,False
u65785832,,,,,False
u1375224823652233220,,,,,False
u1483260063229825025,,,,,False
u1292427925996875776,,,,,False
u443008648,,,,,False
u32302688,,,,,False
u1117639092684988417,,,,,False
u560473379,,,,,False
u50090898,,,,,True
u825915542225575936,,,,,False
u354134923,,,,,False
u274531795,,,,,False
u87430843,,,,,False
u973892651522166785,,,,,False
u35173802,,,,,False
u1105027282974912513,,,,,False
u4730583802,,,,,False
u1393241838241390604,,,,,False
u127708877,,,,,True
u1229629842536058880,,,,,False
u1129822272234106881,,,,,True
u185076709,,,,,False
u1114282519476617216,,,,,False
u1471817257282150401,,,,,False
u959899465984471042,,,,,False
u997082422435921920,,,,,False
u758922295,,,,,False
u1262864964072755201,,,,,False
u34729378,,,,,False
u493577217,,,,,False
u2546797708,,,,,False
u119385045,,,,,True
u996320013022777344,,,,,False
u1138810125269864449,,,,,False
u2570770229,,,,,False
u1284239880571232261,,,,,False
u220753944,,,,,False
u1138704841767882753,,,,,True
u740119656,,,,,False
u1707240307,,,,,False
u386110592,,,,,True
u754233042,,,,,True
u897060827316072448,,,,,False
u1214475126315634689,,,,,False
u3197361,,,,,False
u2348239135,,,,,True
u121849269,,,,,False
u56149569,,,,,False
u1386771593981009923,,,,,False
u18033591,,,,,False
u900263295143231488,,,,,False
u978262864078299137,,,,,False
u745240964852224000,,,,,False
u1033005140524113920,,,,,False
u1462753660992114700,,,,,False
u177433164,,,,,False
u1481406141913612294,,,,,False
u281043057,,,,,False
u842245697491496960,,,,,False
u1483080774249332750,,,,,False
u1241388592485842949,,,,,False
u1162140964615544832,,,,,False
u1669906094,,,,,False
u14207787,,,,,False
u66301879,,,,,False
u1951616070,,,,,False
u1395283799731224577,,,,,False
u121204594,,,,,False
u1380772202425937923,,,,,False
u1243932920680722434,,,,,False
u1367131564044292100,,,,,False
u1094284053421780992,,,,,False
u1280142008070307843,,,,,False
u1195621749477392384,,,,,False
u256136003,,,,,True
u1397476237300441090,,,,,False
u124167484,,,,,False
u1446741345675132928,,,,,False
u2920075966,,,,,False
u113172148,,,,,False
u818902892652466176,,,,,True
u725325757589929984,,,,,False
u3313366227,,,,,False
u762495101243318272,,,,,False
u909161979532709888,,,,,False
u777648349,,,,,False
u1298377575442657281,,,,,False
u1476079717967036417,,,,,False
u108348597,,,,,False
u1280445897835515905,,,,,False
u2314443930,,,,,True
u1218583193814736899,,,,,False
u1424590552415227911,,,,,False
u1283754606858772481,,,,,False
u112464786,,,,,True
u532325475,,,,,False
u98760724,,,,,False
u4889040303,,,,,False
u1452596162637225987,,,,,False
u2975239737,,,,,False
u19782081,,,,,False
u1479316501609926657,,,,,False
u1136686744256954368,,,,,False
u2938624672,,,,,False
u855742402950287361,,,,,False
u873937597,,,,,False
u1127249096941551616,,,,,False
u857475249486536704,,,,,False
u1516864836,,,,,False
u1475727273927999491,,,,,False
u1483792695617327115,,,,,False
u931681289614385158,,,,,False
u48193858,,,,,False
u70552638,,,,,False
u1214641102684393477,,,,,False
u709912494119260161,,,,,False
u851976774,,,,,False
u1214528593,,,,,False
u1410845287,,,,,False
u856355721192984576,,,,,False
u1473546582264004610,,,,,False
u1493900287,,,,,False
u1301730453326454784,,,,,False
u876895425835479041,,,,,False
u1461738693631348739,,,,,False
u1070082140375867392,,,,,False
u3063892619,,,,,True
u887709237861896194,,,,,False
u2875793935,,,,,False
u268006705,,,,,False
u104635760,,,,,False
u1285870150198202370,,,,,False
u17546776,,,,,False
u2231716470,,,,,False
u3568748296,,,,,False
u1383183053481119752,,,,,False
u1283149384872599553,,,,,False
u32746100,,,,,False
u1315200787916574720,,,,,False
u804734898930151424,,,,,False
u1091991086325731330,,,,,False
u726727268391878656,,,,,False
u103989154,,,,,False
u3224988343,,,,,False
u403246803,,,,,True
u740920476202110976,,,,,False
u1311650703052476416,,,,,False
u1199294353480527872,,,,,False
u709124101311483905,,,,,False
u388426142,,,,,True
u1407262783876571147,,,,,False
u1344725899615358978,,,,,False
u208153889,,,,,False
u1458194434777042952,,,,,False
u1483038858585718798,,,,,False
u26703365,,,,,True
u822215679726100480,,,,,True
u1482484297709674496,,,,,False
u993435347936833537,,,,,False
u1479264881245306886,,,,,False
u948661949629456384,,,,,False
u1270068241,,,,,False
u1467678168400150528,,,,,False
u1158758667233222656,,,,,False
u1459063777974910978,,,,,False
u1856925384,,,,,False
u2194124415,,,,,True
u1421882337428611072,,,,,False
u1377804437087952896,,,,,False
u57440214,,,,,False
u1476621334755094533,,,,,False
u1266737087992287232,,,,,False
u798691063942811648,,,,,False
u1212257215504977921,,,,,False
u2205210260,,,,,False
u1266920725320994816,,,,,False
u1463458350079700995,,,,,False
u58743130,,,,,False
u131367777,,,,,False
u1006320912164163585,,,,,False
u52171738,,,,,True
u977957075065110529,,,,,False
u112244464,,,,,False
u1016786527748313088,,,,,False
u1064618784886046721,,,,,False
u1484146720544104450,,,,,False
u2766042745,,,,,False
u1391675779289731073,,,,,False
u1483418414534307845,,,,,False
u117071877,,,,,False
u853517380848431105,,,,,False
u367727278,,,,,False
u848193493,,,,,False
u259596290,,,,,False
u1420298204,,,,,False
u1350999982615244801,,,,,False
u1239277614352732160,,,,,False
u1353722645917749248,,,,,False
u57374265,,,,,False
u540329184,,,,,False
u1409221789947944965,,,,,False
u155814794,,,,,True
u19450318,,,,,False
u525723680,,,,,False
u486530534,,,,,False
u19732234,,,,,False
u388136092,,,,,False
u1381860620287541251,,,,,False
u4338481,,,,,False
u1210870943305723904,,,,,False
u1072209400528551941,,,,,False
u833194771115958272,,,,,False
u869896317262344193,,,,,False
u491054450,,,,,False
u844203397310046209,,,,,False
u1170751351703445504,,,,,False
u727767097879764993,,,,,False
u264526395,,,,,False
u891116080646803456,,,,,False
u1341145165856190465,,,,,False
u1473940706582532099,,,,,False
u19405351,,,,,True
u83046427,,,,,False
u2253198931,,,,,False
u61183568,,,,,True
u792072033911902208,,,,,False
u1311098913877897216,,,,,False
u2985238359,,,,,False
u3427978475,,,,,False
u1645008468,,,,,False
u1351003829580550149,,,,,False
u21457289,,,,,True
u356373712,,,,,True
u573890421,,,,,False
u1301971143746879488,,,,,False
u1483850682566422528,,,,,False
u1432558340094103555,,,,,False
u290907594,,,,,False
u149627584,,,,,False
u171160698,,,,,False
u1433898486999568384,,,,,False
u946926984332042240,,,,,False
u901398640199057408,,,,,False
u202067756,,,,,False
u596001422,,,,,False
u1135527010384601088,,,,,False
u3251931329,,,,,False
u1217742172922843137,,,,,False
u256092411,,,,,False
u193265760,,,,,False
u852533458668748804,,,,,False
u69080516,,,,,False
u448139252,,,,,False
u1228600636499013635,,,,,False
u526758250,,,,,False
u51238320,,,,,False
u749640763059933184,,,,,False
u14532620,,,,,True
u1447877551528071172,,,,,False
u1337785291,,,,,True
u1453465643450310667,,,,,False
u1403425559363862536,,,,,False
u1124405762,,,,,False
u857628381793447937,,,,,False
u1380839217291476992,,,,,False
u106149941,,,,,False
u1483500688521011210,,,,,False
u124810572,,,,,False
u1588276453,,,,,False
u609193455,,,,,False
u4018395023,,,,,False
u1017096025843134467,,,,,False
u1295363625927016448,,,,,False
u1234856900140748800,,,,,False
u1473479651603279879,,,,,False
u101285105,,,,,False
u808412928374403076,,,,,False
u1393666564516454404,,,,,False
u1963617619,,,,,True
u1480401889111859200,,,,,False
u381462708,,,,,False
u729349975860219904,,,,,False
u274832868,,,,,False
u380945140,,,,,True
u285602112,,,,,False
u1251907112990457856,,,,,False
u953186687261134848,,,,,False
u1134663378755080193,,,,,False
u54804436,,,,,False
u1480345215504470022,,,,,False
u1462437932065714182,,,,,False
u161822962,,,,,True
u56780944,,,,,False
u1061089020401246208,,,,,False
u2733846959,,,,,False
u870035202,,,,,False
u1102704797403238400,,,,,False
u1402050052613279753,,,,,False
u200459463,,,,,False
u10834752,,,,,True
u1305560602706939906,,,,,False
u2482888200,,,,,False
u810612243448610817,,,,,False
u1396575560,,,,,False
u1151189822,,,,,False
u1446478887299522579,,,,,False
u853519966792015872,,,,,False
u1466611578183237637,,,,,False
u310026299,,,,,False
u1135035413540855809,,,,,False
u855714950,,,,,False
u1428999638460387332,,,,,False
u236579280,,,,,False
u971261940910706688,,,,,False
u116763190,,,,,False
u975056001375272960,,,,,False
u71006041,,,,,False
u56059049,,,,,False
u635334644,,,,,True
u19682187,,,,,True
u1471373774767333379,,,,,False
u722349070031986689,,,,,False
u1243256699739344897,,,,,False
u1400755606248726530,,,,,False
u179467862,,,,,False
u1954619760,,,,,False
u1106299101627453450,,,,,False
u777080277948477441,,,,,False
u1479694450955751424,,,,,False
u1206067189,,,,,True
u1568566669,,,,,False
u602142693,,,,,False
u974734537476530181,,,,,False
u24485171,,,,,False
u1324992208999604224,,,,,True
u881833264419397633,,,,,False
u313232961,,,,,False
u1274269247892418561,,,,,False
u18710797,,,,,False
u2500529919,,,,,False
u21127724,,,,,False
u1456688334995001345,,,,,False
u15778644,,,,,False
u1630896181,,,,,True
u50010864,,,,,False
u2378524560,,,,,False
u347035710,,,,,True
u1259877420590563330,,,,,False
u135250709,,,,,False
u112654811,,,,,False
u755135678422327296,,,,,False
u1245531962,,,,,False
u1253754530677866499,,,,,False
u1355171530917834754,,,,,False
u1358279749202710528,,,,,True
u763893,,,,,True
u52802809,,,,,False
u924281141359624193,,,,,False
u83011510,,,,,False
u47437496,,,,,False
u1483842600943689732,,,,,False
u3659641456,,,,,True
u216779161,,,,,False
u1322647962925834246,,,,,False
u236750658,,,,,False
u1439973855594954753,,,,,False
u205315691,,,,,False
u1000,,,,,False
u780633771829669888,,,,,False
u83592831,,,,,False
u43939164,,,,,False
u75306892,,,,,True
u1326974477566177280,,,,,False
u1359677989483474951,,,,,False
u14174897,,,,,False
u1346991528,,,,,False
u596489946,,,,,False
u1852580744,,,,,False
u1121194867445551104,,,,,False
u1344474288502444032,,,,,False
u425547065,,,,,False
u47336158,,,,,True
u87410560,,,,,False
u1480746038,,,,,False
u21353972,,,,,False
u324140951,,,,,False
u1052476357031149568,,,,,False
u1221090048025612290,,,,,False
u72121419,,,,,False
u15160540,,,,,False
u865086135214755840,,,,,False
u1390419801307291651,,,,,False
u1389949344351232004,,,,,False
u373421465,,,,,False
u1484200660992073731,,,,,False
u1483020306549780483,,,,,False
u174385758,,,,,False
u193659574,,,,,False
u1362389215145824260,,,,,False
u273375532,,,,,True
u1926931381,,,,,False
u900460128738193408,,,,,False
u1480441629039337473,,,,,False
u1393113815483514880,,,,,False
u59574994,,,,,False
u17483462,,,,,False
u158249007,,,,,True
u37723353,,,,,True
u996838648070000640,,,,,False
u611614656,,,,,False
u373999663,,,,,False
u128098218,,,,,False
u1435004207799676933,,,,,False
u741874971601973248,,,,,False
u860069930632265730,,,,,False
u712263962,,,,,False
u1151429163527680000,,,,,False
u1474452827049234435,,,,,False
u101803450,,,,,True
u755440213,,,,,False
u701819506553917440,,,,,False
u1061165430868451329,,,,,False
u1197466214,,,,,False
u469926002,,,,,False
u896105184,,,,,False
u71781057,,,,,False
u1594340468,,,,,False
u1484201203508543491,,,,,False
u777333619530534912,,,,,False
u1115148079,,,,,True
u180505807,,,,,True
u2258607828,,,,,False
u1479791625727578115,,,,,False
u850454632560300032,,,,,False
u16261013,,,,,False
u14167540,,,,,False
u323856454,,,,,False
u981473550254198784,,,,,False
u19268321,,,,,False
u1447802249917259786,,,,,False
u1615618795,,,,,True
u27460251,,,,,False
u353786894,,,,,True
u1473936525587062785,,,,,False
u1089896112515964928,,,,,False
u983710040753364993,,,,,False
u3770855595,,,,,False
u23760802,,,,,True
u291914022,,,,,False
u65734517,,,,,True
u2296251229,,,,,True
u1484170720456613889,,,,,False
u100055123,,,,,False
u245970451,,,,,False
u1464944609948168197,,,,,False
u2515547137,,,,,False
u28152330,,,,,True
u581871304,,,,,False
u15807954,,,,,False
u1141468930646650881,,,,,False
u71156555,,,,,False
u626131422,,,,,True
u1084955158407188488,,,,,False
u101659839,,,,,False
u99130413,,,,,False
u794032653133606912,,,,,False
u1473423438131843072,,,,,False
u1304250335209246720,,,,,False
u755733097,,,,,False
u2251066195,,,,,False
u1236351582779969544,,,,,False
u48423863,,,,,False
u220275658,,,,,False
u1407890936374333442,,,,,False
